1.598232479819592446e-05,1.491526451171571305e-05,1.452672136215015137e-05,1.442355617355530591e-05,1.437993874339497463e-05,1.437768408837105156e-05,1.400834150392516717e-05
1.440859231559703177e-05,1.259087537142377454e-05,1.318504223009330328e-05,1.280874467316699553e-05,1.301112454146525298e-05,1.308414426542489520e-05,1.281947585254876798e-05
1.428874423477214701e-05,1.435696941117594572e-05,1.444151512297076597e-05,1.410956907976357960e-05,1.414731708353096121e-05,1.408780991752310246e-05,1.394087641761279966e-05
1.545672750370110621e-05,1.449918220513390464e-05,1.436287382311460077e-05,1.447018313081795808e-05,1.442745767738148165e-05,1.453618965241304630e-05,1.425559506733972833e-05
1.427122038967126260e-05,1.355769997029506511e-05,1.359079467118549112e-05,1.308777091018385614e-05,1.286132118363333360e-05,1.286903654815276405e-05,1.298764929368881815e-05
1.517750786655347282e-05,1.515078867669034526e-05,1.425556631947887754e-05,1.390002453217628403e-05,1.435733699386456441e-05,1.431035644903670630e-05,1.383116503488823838e-05
