1.160423501529074265e-04,1.086410091435244306e-04,1.033810127398816103e-04,1.010279442402127324e-04,1.010128065573360844e-04,1.004064617933689936e-04,1.009937065044819388e-04,1.013676678579886593e-04,1.001880328631829970e-04,1.011043479641443008e-04,1.004784098468235079e-04
1.246222358373233984e-04,1.168528797059499569e-04,1.131407944802753277e-04,1.108855085916207018e-04,1.120743973685670041e-04,1.088069670701027777e-04,1.098425930349026212e-04,1.110746125407410036e-04,1.109508422017318840e-04,1.103953642460883856e-04,1.097999934333897200e-04
1.012211035973591648e-04,9.605751662157230948e-05,9.335426866818223937e-05,9.080606473012655701e-05,9.107938114261815822e-05,9.037529414208911836e-05,8.964385049051188791e-05,9.124704353394446385e-05,8.958367550872416542e-05,9.008288859548120922e-05,9.066703604864879821e-05
1.165527048673874579e-04,1.070472210363931752e-04,1.040409946971437578e-04,1.022408582863677692e-04,1.014583458451255311e-04,1.004251295543538865e-04,1.007918804554762719e-04,1.017132088241298429e-04,1.016842460388462901e-04,1.007906343749607266e-04,1.002037028264189466e-04
1.256042166599932763e-04,1.164393618853915951e-04,1.132566459768713334e-04,1.118380692833387323e-04,1.116489170820861602e-04,1.100871965848709453e-04,1.099654847645518323e-04,1.107214494665589686e-04,1.107978943535653440e-04,1.100830645462939650e-04,1.104665259591928203e-04
1.030945237123097243e-04,9.654290107865327343e-05,9.262010174150987459e-05,9.174606939821665071e-05,9.063843255257007835e-05,9.011213055769863838e-05,9.024691116193297546e-05,9.075956366189929007e-05,9.007789820895695807e-05,8.948244226263370941e-05,9.149661905500146720e-05
