1.156876451547999229e-04,1.060151466733531172e-04,9.969447439925724797e-05,9.886241744341295616e-05,9.667201328066454423e-05,9.717674623326785245e-05,9.605288353128367930e-05,9.687472926231306149e-05,9.548162893320211110e-05,9.595539849437694001e-05,9.567094064933610300e-05,9.573242887134665027e-05
1.231448878497585283e-04,1.101807084613780829e-04,1.043440694526826483e-04,1.043306395095373250e-04,1.011891043452003367e-04,1.004788048317229913e-04,9.908106183057835891e-05,1.000213145148063124e-04,9.885868837046373370e-05,9.834233834756453960e-05,9.798587389029867118e-05,9.748421149370894295e-05
1.227100939458134182e-04,1.127588411599032803e-04,1.072131387407148446e-04,1.057525316296965910e-04,1.037328064101949564e-04,1.039113311206813449e-04,1.035089002214664754e-04,1.047927670638559643e-04,1.016028717092261314e-04,1.038550018047028995e-04,1.026748489968034558e-04,1.039065491521480350e-04
1.166167564466408907e-04,1.039458729770421171e-04,1.000900211924017277e-04,9.907191927806877475e-05,9.781216594216398600e-05,9.585084376398507152e-05,9.652348832378408923e-05,9.572810051708353701e-05,9.561898519529512771e-05,9.600850537269903120e-05,9.662414123539565434e-05,9.617615620266416123e-05
1.221745017996010436e-04,1.113091280931215735e-04,1.046315110607687180e-04,1.033152510277673351e-04,1.014757806628378270e-04,9.971418450430341097e-05,9.922880743163926907e-05,9.918818254578477584e-05,9.848576982611536028e-05,9.767128552537589225e-05,9.857929306098245630e-05,9.795187563961288597e-05
1.237369970431484781e-04,1.118083742080881249e-04,1.072839131530629262e-04,1.058572098173099290e-04,1.051351483251284675e-04,1.035299758367247983e-04,1.024464385416937239e-04,1.027746058807205967e-04,1.024140814145933819e-04,1.016530362334580172e-04,1.040761011132822954e-04,1.042960548174095013e-04
