1.713517530871159965e-05,1.569012335456097863e-05,1.450656551707554719e-05,1.422151522320306850e-05,1.433378242011216586e-05,1.416087727368421485e-05,1.398513254252547196e-05,1.410775274350430059e-05,1.376554367106596722e-05,1.415021566940486951e-05,1.400719517623134056e-05,1.422493847943656109e-05
1.741225285251948594e-05,1.521395142259918741e-05,1.437200656656537850e-05,1.433852559369477793e-05,1.410837789049187748e-05,1.400518136339456703e-05,1.361181228961721751e-05,1.412361184188573795e-05,1.378345872164110136e-05,1.436924075847673242e-05,1.368470502629593452e-05,1.396312779654827322e-05
1.669229138647718800e-05,1.502120307319507411e-05,1.410422706932638915e-05,1.467598564627985756e-05,1.413372972263294444e-05,1.375335747725634025e-05,1.370448463321084036e-05,1.381665841725835313e-05,1.338806974901019324e-05,1.364493099788232468e-05,1.381275828395818960e-05,1.345415098455579924e-05
1.702353201390380334e-05,1.521542639176099109e-05,1.496870789786477712e-05,1.462362261386791466e-05,1.419724690053511357e-05,1.403939646242054664e-05,1.397873989918092082e-05,1.399371185807281686e-05,1.411764427910830708e-05,1.389413254767742148e-05,1.390817210518173602e-05,1.396210755189898622e-05
1.668378035450122828e-05,1.519544249054237722e-05,1.450581198974895020e-05,1.452294473523846738e-05,1.407109910036041290e-05,1.402782539271106083e-05,1.406267225583181250e-05,1.368392417637023726e-05,1.407769968902241329e-05,1.383781121883296429e-05,1.378025907207119459e-05,1.414368866928234835e-05
1.685813124954991472e-05,1.498018759240306830e-05,1.439125793518783988e-05,1.434703782729958467e-05,1.405336949674803712e-05,1.369018978332192219e-05,1.359397410894177727e-05,1.342530205954521391e-05,1.384021914572040783e-05,1.360047404121274230e-05,1.389244548091612117e-05,1.381750444898150143e-05
